2019-10-31T10:11:14Z,40.617408,14.439872
2019-10-31T10:11:12Z,40.617520,14.439530
2019-10-31T10:11:02Z,40.620425,14.459792
2019-10-31T10:11:00Z,40.620425,14.459792
2019-10-31T10:08:26Z,40.616600,14.433362
2019-10-31T10:08:23Z,40.616455,14.433200
2019-10-31T10:08:10Z,40.616225,14.432038
2019-10-31T10:08:04Z,40.616230,14.431575
2019-10-30T19:30:28Z,0.000000,0.000000
2019-10-30T19:25:32Z,0.000000,0.000000
2019-10-30T13:21:49Z,40.659725,14.424322
2019-10-30T13:21:49Z,40.659725,14.424322
2019-10-30T12:08:11Z,40.661950,14.427728
2019-10-30T12:08:07Z,40.662022,14.427753
2019-10-30T12:08:04Z,40.662033,14.427722
2019-10-30T12:08:02Z,40.662033,14.427722
2019-10-30T11:54:22Z,40.662012,14.427867
2019-10-30T11:54:10Z,40.662003,14.427553
2019-10-30T11:53:56Z,40.661983,14.427775
2019-10-30T11:53:33Z,40.661970,14.427733
2019-10-30T11:36:17Z,40.661828,14.424942
2019-10-30T11:29:37Z,40.663692,14.423875
2019-10-30T11:29:21Z,40.663708,14.423825
2019-10-30T11:29:12Z,40.663637,14.423758
2019-10-30T11:21:42Z,40.663772,14.428003
2019-10-30T11:21:34Z,40.663778,14.427988
2019-10-30T11:21:24Z,40.663778,14.427992
2019-10-30T11:21:23Z,40.663778,14.427987
2019-10-30T11:21:11Z,40.663795,14.428000
2019-10-30T11:21:06Z,40.663792,14.427997
2019-10-30T11:19:40Z,40.663345,14.428725
2019-10-29T15:45:13Z,40.624700,14.376800
2019-10-29T13:48:52Z,40.624700,14.377000
2019-10-29T13:48:37Z,40.624700,14.376900
2019-10-29T13:44:21Z,40.624600,14.377000
2019-10-29T11:15:05Z,40.627758,14.375808
2019-10-29T11:15:04Z,40.627762,14.375813
2019-10-29T11:15:03Z,40.627755,14.375817
2019-10-29T11:11:59Z,40.628075,14.375383
2019-10-29T11:11:57Z,40.628063,14.375378
2019-10-29T11:09:06Z,40.627013,14.375920
2019-10-29T11:08:57Z,40.626913,14.375895
2019-10-29T11:08:47Z,40.626870,14.375925
2019-10-29T11:08:41Z,40.626878,14.375947
2019-10-28T21:41:04Z,40.626133,14.375692
2019-10-28T21:40:56Z,40.626112,14.375658
2019-10-28T21:40:36Z,40.626100,14.375687
2019-10-28T21:40:34Z,40.625983,14.375795
2019-10-28T21:37:42Z,40.626053,14.375650
2019-10-28T21:21:12Z,40.625503,14.372938
2019-10-28T21:21:09Z,40.625512,14.372937
2019-10-28T21:20:31Z,40.625428,14.372837
2019-10-28T21:20:31Z,40.625428,14.372837
2019-10-28T21:20:14Z,40.625492,14.372795
2019-10-28T21:17:45Z,40.624787,14.371995
2019-10-28T17:01:55Z,40.627980,14.366945
2019-10-28T17:01:24Z,40.627937,14.366975
2019-10-28T17:01:19Z,40.627962,14.366883
2019-10-28T16:21:54Z,40.627922,14.366963
2019-10-28T16:21:00Z,40.627955,14.366917
2019-10-28T16:20:56Z,40.627933,14.366928
2019-10-28T16:18:08Z,40.627955,14.367005
2019-10-28T13:36:17Z,40.627500,14.373275
2019-10-28T13:36:16Z,40.627500,14.373275
2019-10-28T13:10:23Z,40.627445,14.373328
2019-10-28T13:10:19Z,40.627475,14.373280
2019-10-28T13:10:15Z,40.627453,14.373262
2019-10-27T19:35:02Z,40.624813,14.376455
2019-10-27T19:34:57Z,40.624803,14.376475
2019-10-27T19:34:52Z,40.624788,14.376450
2019-10-27T13:30:29Z,40.627987,14.367008
2019-10-27T13:30:28Z,40.628012,14.366950
2019-10-27T13:27:58Z,40.627863,14.366958
2019-10-27T13:17:24Z,40.628005,14.367228
2019-10-27T13:13:09Z,40.627462,14.369295
2019-10-27T13:03:34Z,40.627725,14.373042
2019-10-27T13:03:32Z,40.627717,14.373030
2019-10-27T12:58:35Z,40.627272,14.373583
2019-10-27T12:58:26Z,40.627392,14.373733
2019-10-27T12:33:51Z,40.625988,14.378670
2019-10-27T12:33:44Z,40.626075,14.378703
2019-10-27T12:33:40Z,40.626045,14.378597
